Customer_ID,Age,Income,Spending_Score,Gender,Education_Level,Marital_Status,Occupation,Home_Ownership,Location,Number_of_Children,Number_of_Vehicles,Preferred_Channel,Membership_Level,Preferred_Brand,Annual_Spending
5174,33.32235116,76055.33664,57,Female,High School,Divorced,Service,Rent,Suburban,0,0,Both,Premium,Brand_A,4751.21905
5175,28.01449995,99388.27856,85,Female,Bachelor,Married,Professional,Rent,Urban,2,0,Both,Premium,Brand_C,4562.63968
5176,33.99306159,56606.08341,90,Female,Bachelor,Married,Craftsman,Rent,Suburban,1,2,Both,Premium,Brand_B,4970.618544
5177,39.42392915,87920.83209,35,Female,Bachelor,Divorced,Service,Mortgage,Rural,0,1,Online,Premium,Brand_C,6251.645223
5178,37.81389608,40824.38927,49,Female,High School,Divorced,Others,Mortgage,Urban,3,2,Both,Basic,Brand_C,3831.094702
5179,41.73311037,55378.28953,20,Female,High School,Married,Craftsman,Rent,Rural,0,0,In-store,Basic,Brand_A,4713.846066
5180,28.56145202,36106.47667,31,Male,High School,Married,Service,Own,Urban,0,1,Both,VIP,Brand_B,3943.457227
5181,36.69313429,57211.77796,19,Female,Bachelor,Married,Service,Mortgage,Rural,4,0,Online,Basic,Brand_B,6720.612788
5182,40.4105829,70063.29929,53,Male,Master,Married,Clerical,Rent,Urban,1,2,Online,VIP,Brand_C,5083.067403
5183,35.06776241,76317.41547,10,Female,High School,Married,Professional,Rent,Rural,1,2,Both,Premium,Brand_C,5570.854997
5184,46.16276227,61549.10912,6,Female,Master,Divorced,Clerical,Own,Suburban,3,2,Online,VIP,Brand_C,4692.233049
5185,41.23870584,103673.7177,63,Female,PhD,Single,Technician,Own,Suburban,1,2,Both,Basic,Brand_B,1611.566131
5186,34.29924932,44991.28007,78,Male,PhD,Single,Others,Own,Rural,1,2,Online,Premium,Brand_C,6021.18527
5187,35.36188521,14356.3084,48,Female,PhD,Divorced,Sales,Rent,Urban,1,2,Both,Premium,Brand_B,4379.609918
5188,36.13982667,57999.70565,80,Female,High School,Divorced,Clerical,Mortgage,Suburban,3,0,Both,Basic,Brand_B,3018.655447
5189,21.3091683,58109.58083,44,Female,PhD,Divorced,Professional,Mortgage,Rural,1,1,In-store,VIP,Brand_B,1984.289179
5190,32.19870097,65053.68527,27,Female,PhD,Single,Sales,Own,Suburban,3,2,In-store,Basic,Brand_C,7652.708107
5191,30.78478522,56966.4315,99,Male,High School,Single,Others,Rent,Rural,2,0,Both,Premium,Brand_A,10622.11646
5192,40.62583245,73361.81328,61,Female,PhD,Married,Clerical,Rent,Suburban,0,2,Both,Basic,Brand_B,5374.233064
5193,27.68481479,67039.6215,51,Male,High School,Married,Executive,Own,Urban,2,2,Online,VIP,Brand_A,8548.013768
5194,46.33253706,57856.98621,7,Female,Master,Divorced,Others,Mortgage,Suburban,0,1,In-store,Basic,Brand_B,5153.567296
5195,26.24196877,36590.52334,59,Male,PhD,Single,Technician,Own,Suburban,0,2,Online,Basic,Brand_C,1809.280529
5196,38.84316241,53009.68902,40,Female,Bachelor,Married,Others,Rent,Rural,3,2,Both,Basic,Brand_B,2742.685977
5197,30.04863339,53080.82754,27,Male,PhD,Single,Sales,Mortgage,Rural,1,2,Online,Basic,Brand_B,7975.404082
5198,32.78852408,44030.47312,47,Female,High School,Single,Craftsman,Own,Rural,1,2,Both,Basic,Brand_C,2478.615632
5199,41.80212243,55254.01466,75,Female,Master,Single,Service,Rent,Rural,3,0,Both,VIP,Brand_A,4488.488524
5200,54.36000934,20213.9312,22,Male,Master,Divorced,Craftsman,Mortgage,Suburban,2,1,Both,Basic,Brand_A,1722.688368
5201,42.7381432,55785.39041,63,Male,Bachelor,Married,Craftsman,Rent,Suburban,2,1,Online,Premium,Brand_C,6460.94143
5202,29.92834922,103069.4132,58,Female,PhD,Married,Professional,Rent,Urban,1,0,Both,VIP,Brand_A,4695.277263
5203,39.15029515,71856.67267,94,Female,Master,Divorced,Others,Rent,Urban,1,1,Online,VIP,Brand_A,5249.446136
5204,34.56635909,48538.52709,22,Female,Master,Single,Technician,Rent,Urban,2,1,Online,VIP,Brand_C,5026.063342
5205,37.11912308,58912.13802,41,Male,Bachelor,Single,Clerical,Rent,Suburban,0,2,Online,VIP,Brand_C,4260.555132
5206,31.45063017,58045.43752,79,Female,Bachelor,Married,Others,Mortgage,Suburban,0,0,Online,Basic,Brand_B,3904.932973
5207,24.59674943,62181.33502,5,Female,PhD,Divorced,Sales,Own,Rural,0,2,Both,Premium,Brand_C,3418.583313
5208,40.31191005,48974.65503,65,Female,Bachelor,Single,Executive,Own,Urban,1,1,Both,Premium,Brand_B,4665.759093
5209,24.78747213,83065.28552,41,Male,High School,Married,Clerical,Own,Suburban,2,0,Both,VIP,Brand_A,3869.588401
5210,42.04392421,54229.98965,86,Male,Bachelor,Single,Craftsman,Mortgage,Suburban,4,0,In-store,VIP,Brand_A,5508.594397
5211,20.9140431,84435.04839,88,Female,Master,Single,Executive,Own,Urban,1,2,Both,Premium,Brand_C,3184.632129
5212,6.637931204,66370.12789,61,Male,High School,Single,Professional,Own,Urban,2,0,In-store,VIP,Brand_A,7068.578556
5213,53.52671995,57681.39458,56,Female,Bachelor,Divorced,Clerical,Mortgage,Suburban,3,2,In-store,Basic,Brand_B,3915.487675
5214,16.82339968,76158.62666,29,Male,High School,Single,Professional,Mortgage,Suburban,2,1,Both,Premium,Brand_B,4989.272063
5215,46.00692298,87897.0963,39,Male,High School,Single,Executive,Rent,Rural,4,2,Both,VIP,Brand_C,4429.601967
5216,44.74711288,73525.54354,70,Female,Master,Single,Others,Mortgage,Rural,4,0,In-store,Premium,Brand_B,2717.96694
5217,16.22374731,59844.24659,93,Male,High School,Married,Technician,Rent,Urban,0,1,Online,Premium,Brand_B,4837.331882
5218,47.06396357,96959.3352,52,Male,PhD,Single,Technician,Own,Rural,1,1,In-store,VIP,Brand_A,8512.684628
5219,31.61995773,73231.22821,17,Male,PhD,Single,Service,Rent,Suburban,4,0,Online,Premium,Brand_C,6831.878589
5220,10.00500661,54384.52739,70,Female,High School,Married,Service,Mortgage,Rural,1,1,In-store,VIP,Brand_A,3136.647079
5221,42.40919503,42234.74582,29,Male,Bachelor,Married,Executive,Mortgage,Rural,2,2,Online,VIP,Brand_B,3803.565687
5222,32.49112183,49081.85713,33,Female,High School,Single,Service,Mortgage,Urban,0,0,Online,Basic,Brand_C,6235.387547
5223,32.53095379,59206.49116,98,Female,Bachelor,Married,Service,Own,Urban,0,0,Online,Basic,Brand_C,6926.930277
5224,38.96314447,41835.97739,84,Male,Bachelor,Single,Professional,Own,Suburban,1,1,Online,VIP,Brand_C,6576.409399
5225,42.0575101,73755.54477,54,Female,Master,Married,Craftsman,Rent,Urban,4,1,Both,Basic,Brand_A,5055.224365
5226,32.85137178,81023.62175,77,Female,PhD,Single,Technician,Own,Urban,3,2,Both,VIP,Brand_B,3142.900111
5227,26.56149101,46736.16975,38,Male,PhD,Divorced,Service,Own,Rural,1,1,Online,Premium,Brand_C,6829.106899
5228,35.35359544,41459.71955,82,Female,PhD,Married,Others,Rent,Suburban,0,2,Online,VIP,Brand_B,6832.562002
5229,44.70592363,80463.40816,34,Female,Master,Divorced,Service,Mortgage,Urban,0,1,Online,Premium,Brand_A,4555.458819
5230,35.56246219,40988.042,25,Male,Master,Single,Others,Rent,Rural,2,1,Online,VIP,Brand_C,2141.56192
5231,36.1058652,84901.68316,11,Male,Bachelor,Divorced,Clerical,Own,Rural,2,2,Online,VIP,Brand_C,9144.073431
5232,44.79340828,48749.49718,23,Male,Bachelor,Single,Clerical,Mortgage,Suburban,2,2,In-store,VIP,Brand_B,3001.330294
5233,30.16699285,52693.74011,65,Male,PhD,Single,Technician,Mortgage,Rural,0,1,Both,VIP,Brand_A,5652.027363
5234,45.75256065,10917.63671,7,Male,High School,Single,Professional,Own,Suburban,1,0,Both,Basic,Brand_B,3914.033613
5235,17.00081694,54083.08579,85,Male,High School,Single,Professional,Rent,Urban,4,0,In-store,Basic,Brand_B,4529.171494
5236,30.59353402,63991.33913,64,Male,PhD,Divorced,Clerical,Mortgage,Rural,2,2,Online,Basic,Brand_A,2715.698645
5237,29.76897371,57741.85524,9,Female,High School,Single,Clerical,Own,Urban,2,1,Online,Basic,Brand_C,5569.425581
5238,45.21812307,54739.63882,82,Female,Master,Married,Craftsman,Own,Rural,4,2,In-store,Premium,Brand_B,5750.180038
5239,48.67086959,19813.45542,29,Female,Master,Single,Others,Rent,Suburban,0,2,Online,VIP,Brand_C,6669.542658
5240,24.23646165,66654.42556,39,Male,Bachelor,Single,Others,Own,Suburban,0,2,Online,VIP,Brand_A,3196.898362
5241,37.55743674,37040.43658,87,Male,High School,Single,Others,Rent,Urban,4,1,In-store,Basic,Brand_C,3551.023787
5242,25.9883256,56748.82047,84,Female,PhD,Married,Sales,Own,Rural,2,1,Online,VIP,Brand_C,2517.528775
5243,47.10868456,90436.04563,90,Male,High School,Divorced,Clerical,Mortgage,Rural,1,2,Online,Basic,Brand_C,2877.931252
5244,33.09625353,86931.17788,99,Male,PhD,Married,Others,Mortgage,Suburban,2,1,In-store,VIP,Brand_A,5298.782021
5245,32.03120641,31719.69186,23,Female,PhD,Married,Clerical,Own,Rural,1,0,Online,Basic,Brand_B,6628.266098
5246,37.82173533,94862.58246,29,Female,High School,Divorced,Others,Rent,Suburban,0,1,Both,VIP,Brand_B,6258.205561
5247,33.29923743,49704.75369,75,Female,High School,Divorced,Others,Rent,Rural,0,0,Online,Basic,Brand_A,4743.671367
5248,26.65277434,53823.3213,7,Male,Bachelor,Divorced,Service,Mortgage,Suburban,0,1,Online,Premium,Brand_C,5370.537442
5249,32.87029141,43147.23475,20,Male,Master,Married,Craftsman,Own,Urban,4,2,In-store,VIP,Brand_B,6821.650816
5250,44.25269634,50053.05171,72,Female,High School,Married,Clerical,Own,Urban,1,2,Both,Basic,Brand_B,4620.699799
5251,35.22113381,84796.93397,78,Male,PhD,Divorced,Others,Rent,Rural,2,1,In-store,Premium,Brand_B,4980.51489
5252,20.52573091,79905.72419,99,Female,Bachelor,Divorced,Clerical,Own,Suburban,0,1,Online,Basic,Brand_A,4920.206916
5253,45.79593376,28512.70553,54,Female,PhD,Divorced,Clerical,Rent,Rural,4,0,Both,VIP,Brand_A,2332.828576
5254,22.81525909,63053.51515,33,Male,PhD,Married,Service,Own,Suburban,4,1,Online,Premium,Brand_B,4361.499362
5255,26.42647006,94116.4395,40,Female,High School,Single,Craftsman,Own,Urban,3,0,Both,VIP,Brand_C,4967.243837
5256,29.95118723,54116.03925,19,Female,High School,Single,Clerical,Rent,Rural,1,2,Online,Premium,Brand_C,6017.407677
5257,58.38003411,49499.01021,46,Male,Master,Divorced,Professional,Own,Rural,3,1,In-store,VIP,Brand_B,4182.280331
5258,27.69740896,75084.01161,29,Male,PhD,Single,Sales,Own,Suburban,2,0,Online,Basic,Brand_B,4474.597203
5259,40.49912587,47813.45649,9,Female,PhD,Married,Executive,Mortgage,Urban,4,0,In-store,VIP,Brand_C,2958.968065
5260,35.56620072,58328.04515,26,Female,Master,Married,Technician,Mortgage,Rural,0,1,Both,Basic,Brand_A,6652.925978
5261,23.98709538,34228.26927,66,Male,Bachelor,Single,Others,Rent,Urban,2,1,Online,VIP,Brand_C,7500.112249
5262,17.28613331,48176.93427,54,Female,PhD,Divorced,Sales,Rent,Urban,2,0,Both,VIP,Brand_B,435.9269153
5263,46.16809913,34175.82908,75,Female,Master,Married,Executive,Rent,Rural,3,0,Online,Basic,Brand_B,5992.986295
5264,31.87246477,71115.60779,1,Female,Master,Single,Service,Mortgage,Rural,4,2,Online,VIP,Brand_C,5843.816521
5265,39.72755085,79087.63053,61,Female,High School,Married,Craftsman,Mortgage,Urban,3,2,Both,Premium,Brand_C,3692.27313
5266,40.22269568,77657.49138,43,Male,High School,Single,Service,Own,Urban,0,0,Online,Basic,Brand_A,3779.802504
5267,33.0628165,45556.22674,64,Female,High School,Married,Sales,Own,Rural,1,2,In-store,VIP,Brand_B,5995.294332
5268,30.38931721,49131.57856,40,Female,Bachelor,Single,Others,Rent,Urban,0,0,Both,Premium,Brand_A,4282.980835
5269,27.6793803,49582.50001,83,Male,Bachelor,Married,Sales,Rent,Rural,2,1,Both,Premium,Brand_B,5548.198922
5270,41.66136391,81541.41978,40,Male,Bachelor,Divorced,Craftsman,Own,Urban,2,2,Both,Basic,Brand_C,4738.403179
5271,41.15987494,21198.16346,83,Male,Bachelor,Single,Sales,Rent,Rural,2,2,In-store,VIP,Brand_A,7114.576119
5272,39.02123016,82977.56209,66,Female,Master,Divorced,Technician,Own,Urban,4,2,Both,Premium,Brand_B,7214.459999
5273,46.36015567,38950.79554,100,Male,PhD,Divorced,Craftsman,Mortgage,Urban,4,2,In-store,VIP,Brand_A,6484.518132
5274,34.05747135,50194.03783,15,Female,Master,Single,Others,Own,Rural,3,0,Both,Premium,Brand_A,4668.764158
5275,40.64823673,68966.78437,1,Female,PhD,Divorced,Craftsman,Own,Urban,3,0,Both,Basic,Brand_B,6778.029237
5276,29.86078663,60768.3397,86,Female,Master,Divorced,Professional,Mortgage,Suburban,0,0,Both,VIP,Brand_B,5935.785827
5277,36.34074879,73123.00864,78,Male,PhD,Divorced,Technician,Rent,Rural,4,2,Online,Premium,Brand_B,947.4416815
5278,63.31358222,73365.4829,35,Male,High School,Married,Technician,Own,Urban,4,1,Online,Premium,Brand_B,3763.732151
5279,33.73519316,23898.00049,46,Male,Bachelor,Single,Clerical,Mortgage,Suburban,1,0,In-store,VIP,Brand_B,9308.669213
5280,26.52757326,36144.29842,29,Female,Master,Single,Craftsman,Mortgage,Urban,2,0,Online,Basic,Brand_C,1439.391025
5281,27.44372104,43729.0045,35,Male,Bachelor,Married,Service,Mortgage,Suburban,1,1,Online,Basic,Brand_A,1422.206205
5282,27.89590246,77302.77682,76,Female,High School,Divorced,Sales,Own,Suburban,1,2,In-store,Premium,Brand_C,3690.395079
5283,45.87292857,48364.89237,75,Male,Bachelor,Single,Service,Mortgage,Urban,1,2,In-store,VIP,Brand_B,1587.461513
5284,27.42757976,41161.59693,8,Female,PhD,Married,Others,Rent,Rural,1,2,Online,Premium,Brand_A,2557.892366
5285,1.377491779,76234.55831,7,Female,Master,Single,Craftsman,Rent,Rural,3,1,Online,Basic,Brand_C,3356.312413
5286,50.06770282,52600.51485,90,Male,Master,Married,Others,Mortgage,Urban,0,1,In-store,Basic,Brand_A,4045.428062
5287,21.27337521,48819.72284,76,Male,Master,Single,Clerical,Mortgage,Urban,2,1,Online,Basic,Brand_B,5380.377629
5288,25.79635892,8682.807276,22,Male,Master,Married,Others,Own,Rural,2,2,Online,Basic,Brand_A,3068.483315
5289,36.76359781,62110.92724,19,Female,Bachelor,Single,Service,Mortgage,Rural,3,2,In-store,Basic,Brand_A,5431.239387
5290,40.69347489,66674.20447,72,Female,Bachelor,Single,Professional,Mortgage,Urban,2,1,Both,VIP,Brand_B,2890.599875
5291,55.47752339,67066.51377,48,Female,Bachelor,Single,Sales,Rent,Rural,4,2,In-store,VIP,Brand_C,5995.078228
5292,40.20969906,29005.45868,8,Female,PhD,Married,Craftsman,Rent,Suburban,4,0,Both,Basic,Brand_A,6081.415557
5293,27.77847588,31354.12683,73,Male,High School,Divorced,Others,Own,Urban,4,0,Both,VIP,Brand_A,3231.171247
5294,39.20292163,89127.92006,89,Female,Bachelor,Divorced,Others,Own,Suburban,1,1,In-store,Basic,Brand_C,4207.639717
5295,37.05795644,80232.16077,41,Female,Bachelor,Divorced,Professional,Rent,Urban,4,1,In-store,Basic,Brand_A,6703.978394
5296,25.12840399,83573.16941,6,Male,Master,Married,Technician,Rent,Rural,3,0,Online,VIP,Brand_B,3148.780421
5297,36.56252054,18637.03593,64,Male,High School,Married,Executive,Own,Rural,3,0,Both,VIP,Brand_A,7497.43203
5298,31.25140443,66252.19057,81,Male,Master,Divorced,Others,Own,Rural,3,1,Online,VIP,Brand_C,9174.453266
5299,41.95724569,11865.82933,97,Female,Bachelor,Single,Executive,Own,Suburban,1,0,In-store,Basic,Brand_C,6429.460734
5300,37.10402786,30111.64737,31,Male,PhD,Single,Others,Own,Suburban,3,1,Both,Premium,Brand_C,9847.392224
5301,14.66508659,58417.09613,50,Male,High School,Single,Technician,Rent,Rural,2,2,In-store,Basic,Brand_B,5521.682914
5302,38.09608773,76056.69346,5,Male,Master,Married,Executive,Rent,Suburban,0,0,Online,Premium,Brand_C,349.6299993
5303,29.84275339,47526.38306,30,Female,Master,Married,Executive,Own,Urban,1,1,Both,VIP,Brand_B,5210.576487
5304,43.8629764,64323.30514,21,Male,PhD,Single,Craftsman,Rent,Rural,2,0,Online,Premium,Brand_A,2425.890736
5305,25.60292519,24660.16973,77,Female,High School,Married,Technician,Mortgage,Suburban,2,2,Online,Premium,Brand_C,5130.256322
5306,31.02919021,67792.73692,80,Female,High School,Divorced,Technician,Own,Rural,0,0,In-store,Basic,Brand_C,5695.253242
5307,40.458355,69825.28871,2,Male,High School,Single,Others,Own,Suburban,1,2,Online,VIP,Brand_C,6090.917256
5308,41.73244066,55477.50053,60,Female,Master,Divorced,Executive,Mortgage,Suburban,0,0,Both,Premium,Brand_A,5730.017459
5309,50.49288917,51715.09263,72,Male,Master,Single,Professional,Rent,Suburban,2,2,In-store,Basic,Brand_B,7892.974557
5310,30.34485424,64772.61091,14,Male,High School,Single,Others,Mortgage,Rural,3,2,Online,Premium,Brand_A,1680.99806
5311,30.90394399,61429.21432,33,Female,Bachelor,Single,Craftsman,Rent,Rural,3,2,Online,VIP,Brand_B,-555.6297407
5312,25.64573148,41671.77982,43,Male,Master,Married,Executive,Own,Rural,1,2,Online,VIP,Brand_A,6666.678237
5313,46.64630436,72718.25586,9,Male,PhD,Divorced,Executive,Rent,Suburban,1,2,Both,Basic,Brand_A,5583.420666
5314,29.46774436,57077.12857,96,Female,High School,Married,Professional,Mortgage,Suburban,0,2,Both,Basic,Brand_C,6480.44847
5315,56.34234716,40453.65203,52,Female,High School,Married,Professional,Own,Suburban,0,0,In-store,Basic,Brand_B,794.0206444
5316,25.67291891,78700.53767,96,Female,PhD,Divorced,Professional,Rent,Rural,0,0,In-store,VIP,Brand_A,4879.252334
5317,42.22654547,77647.36954,29,Female,Bachelor,Divorced,Service,Mortgage,Suburban,4,0,Both,Basic,Brand_B,2444.767776
5318,39.03884616,27330.7278,38,Female,PhD,Divorced,Technician,Own,Urban,4,0,Both,Basic,Brand_B,4114.169057
5319,43.47541344,51478.69053,84,Male,Master,Married,Executive,Own,Suburban,3,1,Online,VIP,Brand_A,6434.809996
5320,36.13467469,23190.00855,78,Male,High School,Married,Clerical,Rent,Urban,1,0,Both,Premium,Brand_C,5970.374573
5321,36.22281842,79795.24349,34,Female,Master,Divorced,Professional,Own,Urban,2,1,Online,Basic,Brand_B,2978.94258
5322,46.67589585,16928.98718,33,Male,Master,Single,Craftsman,Mortgage,Suburban,1,2,In-store,Premium,Brand_A,5654.056806
5323,36.27710947,73640.37614,10,Male,Master,Married,Executive,Mortgage,Urban,3,0,Both,VIP,Brand_B,5312.693788
5324,25.89392925,71175.21955,46,Female,High School,Divorced,Sales,Rent,Rural,2,1,Both,Basic,Brand_A,1671.277678
5325,35.44268445,66568.32204,76,Female,PhD,Single,Sales,Rent,Rural,4,1,Both,VIP,Brand_C,4875.208822
5326,39.82600232,44890.30764,39,Female,PhD,Married,Clerical,Own,Rural,0,2,Online,Basic,Brand_A,6697.080172
5327,39.22780278,64280.70685,93,Male,High School,Single,Clerical,Own,Rural,4,2,Both,Premium,Brand_C,4961.840374
5328,49.79486331,39801.30945,5,Male,Master,Married,Clerical,Rent,Urban,2,2,Online,Basic,Brand_B,7418.676487
5329,36.84968987,61497.55708,37,Male,Bachelor,Single,Sales,Rent,Suburban,4,1,Online,VIP,Brand_A,5190.232691
5330,56.91900956,38422.89857,51,Male,High School,Single,Service,Mortgage,Urban,2,0,In-store,Premium,Brand_A,4790.042261
5331,20.06414192,14032.87996,6,Female,Bachelor,Divorced,Service,Rent,Urban,1,1,In-store,Premium,Brand_B,5025.726716
5332,30.57604508,78051.08818,89,Male,PhD,Married,Craftsman,Mortgage,Suburban,1,1,Online,Premium,Brand_B,5137.74933
5333,26.4862732,86265.73728,64,Male,Master,Single,Clerical,Rent,Suburban,0,0,Both,Basic,Brand_B,4161.109173
5334,17.00533904,44030.25429,44,Male,Bachelor,Divorced,Technician,Own,Rural,1,1,Online,Basic,Brand_A,4.92990067
5335,24.46131905,67127.96839,27,Male,PhD,Married,Sales,Mortgage,Rural,0,2,In-store,Basic,Brand_C,7156.6717
5336,36.44633208,89443.33012,98,Female,Bachelor,Married,Sales,Own,Rural,2,2,Online,Premium,Brand_C,1888.842544
5337,24.37994696,37276.54604,60,Male,PhD,Divorced,Executive,Own,Rural,0,1,Online,Basic,Brand_C,3276.413995
5338,63.35303463,92006.65146,29,Male,PhD,Single,Professional,Rent,Suburban,0,1,In-store,Premium,Brand_A,5817.012432
5339,41.61628598,95396.53504,74,Female,High School,Single,Sales,Own,Urban,4,1,Both,VIP,Brand_C,5662.621782
5340,40.37911838,50204.5288,95,Female,Bachelor,Married,Others,Mortgage,Suburban,1,2,In-store,VIP,Brand_B,10561.91741
5341,29.16478696,70022.71606,21,Female,High School,Divorced,Executive,Rent,Urban,1,2,Both,Premium,Brand_A,5077.567778
5342,47.24163678,72151.784,44,Male,PhD,Divorced,Professional,Own,Rural,0,0,Online,VIP,Brand_A,5243.59689
5343,42.93661867,70532.83287,79,Male,PhD,Divorced,Technician,Mortgage,Urban,0,0,Both,Premium,Brand_A,5615.406097
5344,30.42739855,65697.31843,6,Male,Master,Divorced,Service,Rent,Suburban,0,2,In-store,Basic,Brand_C,7556.89837
5345,39.63086934,66813.67592,13,Male,Bachelor,Married,Others,Mortgage,Rural,2,0,Both,Premium,Brand_C,2459.776268
5346,39.62680439,78669.38687,3,Male,Bachelor,Divorced,Sales,Own,Urban,4,2,Online,VIP,Brand_C,4426.88876
5347,47.51485642,46359.53518,75,Male,High School,Divorced,Craftsman,Own,Rural,4,1,Online,Basic,Brand_A,5148.651719
5348,31.94332581,73229.52255,24,Male,PhD,Married,Technician,Rent,Urban,3,0,Both,Basic,Brand_A,5994.705876
5349,51.11375406,53573.70134,32,Male,PhD,Single,Others,Mortgage,Suburban,0,2,In-store,Basic,Brand_C,7572.82994
5350,34.2432993,92717.3189,76,Female,Master,Married,Technician,Own,Rural,2,1,In-store,Basic,Brand_C,2089.123063
5351,61.08199475,37233.49738,54,Male,High School,Divorced,Executive,Mortgage,Urban,2,2,Online,Premium,Brand_A,6801.830367
5352,41.72081905,72298.82266,77,Male,Bachelor,Married,Clerical,Mortgage,Suburban,3,1,Both,Basic,Brand_C,4743.368801
